ID	NAME	SECONDARY ID	FORMULA	MASS	SMILES	PDB ACCESSION
CHEBI:185193	3,12,15-Trioxo-5beta-cholan-24-oic Acid		C24H34O5	402.531	O=C1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(CC(=O)CC4)[H])C)(C1)[H])[H])(C(=O)C[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:185260	3alpha,6beta,7alpha,12beta-Tetrahydroxy-5beta-cholan-24-oic Acid		C24H40O6	424.578	O[C@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@]([C@H](O)[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:185313	1beta,3alpha,7alpha,12alpha-Tetrahydroxy-5beta-cholestan-26-oic acid		C27H46O6	466.659	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)C[C@H]4O)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCCC(C)C(O)=O)C)[H])[H])C		
CHEBI:185358	3Alpha,7Alpha,12Alpha-trihydroxy-27-nor-5Beta-cholestan-24-one		C26H44O4	420.634	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(=O)CC)C)[H])[H])C		
CHEBI:185405	3beta,7alpha,12alpha-Trihydroxy-5alpha-cholestan-26-oic acid		C27H46O5	450.660	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@@](C[C@H]3O)(C[C@@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCCC(C)C(O)=O)C)[H])[H])C		
CHEBI:185518	Dinoravicholic acid		C22H36O5	380.525	O[C@H]1[C@]2([C@]3([C@@]([C@]([C@H](O)C3)([C@H](C)C(O)=O)[H])(CC[C@@]2([C@@]4([C@](C1)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:185557	Norlithocholic acid		C23H38O3	362.554	O[C@H]1C[C@@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CC(O)=O)C)[H])(CC3)C)[H])(CC2)[H])[H])(CC1)C)[H]		
CHEBI:185583	Nor-beta-muricholic acid		C23H38O5	394.552	O[C@@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CC(O)=O)C)[H])(CC[C@@]2([C@@]4([C@]([C@@H]1O)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:185585	Nor-omega-muricholic acid		C23H38O5	394.552	O[C@@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CC(O)=O)C)[H])(CC[C@@]2([C@@]4([C@]([C@H]1O)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:185619	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestan-27-oic acid		C27H46O6	466.659	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCCC(CO)C(O)=O)C)[H])[H])C		
CHEBI:185626	5beta-Chol-11-en-24-oic Acid		C24H38O2	358.566	OC(=O)CC[C@H]([C@@]1([C@@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(CCCC4)[H])C)(C=C2)[H])[H])(CC1)[H])C)[H])C		
CHEBI:185648	3-Oxo-5beta-chol-9(11)-en-24-oic Acid		C24H36O3	372.549	O=C1C[C@@]2([C@@](C=3[C@]([C@]4([C@@]([C@](CC4)([C@@H](CCC(O)=O)C)[H])(CC3)C)[H])(CC2)[H])(CC1)C)[H]		
CHEBI:185672	3,12-Dioxochola-1,4,9(11)-trien-24-oic Acid		C24H30O4	382.500	O=C1[C@]2([C@]([C@]3(C([C@@]4(C(CC3)=CC(=O)C=C4)C)=C1)[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:185743	7alpha-Hydroxy-3-oxochola-1,4-dien-24-oic Acid		C24H34O4	386.532	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CCC(O)=O)C)[H])(CC[C@@]2([C@@]4(C(C1)=CC(=O)C=C4)C)[H])C)[H])[H]		
CHEBI:185748	3alpha,12alpha,16alpha-Trihydroxy-5beta-cholan-24-oic Acid		C24H40O5	408.579	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(C[C@@H](O)[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:185756	3alpha,7alpha,12alpha,22-Tetrahydroxy-5beta-cholestan-26-oic acid		C27H46O6	466.659	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](C(O)CCC(C)C(O)=O)C)[H])[H])C		
CHEBI:185768	3alpha-Hydroxy-11-oxo-5beta-cholan-24-oic Acid		C24H38O4	390.564	O=C1[C@]2([C@]([C@]3([C@@]([C@](CC3)([C@@H](CCC(O)=O)C)[H])(C1)C)[H])(CC[C@]4([C@@]2(CC[C@@H](O)C4)C)[H])[H])[H]		
CHEBI:185831	3,12-Dioxo-5beta-chol-6-en-24-oic Acid		C24H34O4	386.532	O=C1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C=C3)(CC(=O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:185850	3alpha,7alpha,12alpha-Trihydroxy-24-nor-5beta-cholan-23-al		C23H38O4	378.553	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CC=O)C)[H])[H])C		
CHEBI:185983	12alpha-Hydroxy-3,7-dioxo-5beta-cholan-24-oic Acid		C24H36O5	404.547	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3=O)(CC(=O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:185992	3alpha,7alpha,12alpha-trihydroxy-27-carboxymethyl-5beta-cholestan-26-oic acid		C29H48O7	508.696	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCCC(CCC(O)=O)C(O)=O)C)[H])[H])C		
CHEBI:186094	Dinorhyocholic acid		C22H36O5	380.525	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@H](C)C(O)=O)[H])(CC[C@@]2([C@@]4([C@]([C@H]1O)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:186098	5alpha-cholestan-3beta,6alpha,8beta,15alpha,24S-triol		C27H48O5	452.676	O[C@]12[C@]3([C@@]([C@](C[C@@H]3O)([C@@H](CC[C@H](O)C(C)C)C)[H])(CC[C@@]1([C@@]4([C@@]([C@@H](O)C2)(C[C@@H](O)CC4)[H])C)[H])C)[H]		
CHEBI:186156	Corchoroside A		C29H42O9	534.646	OC12C3C(C4(C(O)(CC3)CC(OC5OC(C(O)C(O)C5)C)CC4)C=O)CCC1(C(CC2)C=6COC(=O)C6)C		
CHEBI:186272	Neoconvallatoxoloside		C35H54O15	714.802	OC12C3C(C4(C(O)(CC3)CC(OC5OC(C(O)C(O)C5OC6OC(C(O)C(O)C6O)CO)C)CC4)CO)CCC1(C(CC2)C=7COC(=O)C7)C		
CHEBI:186303	Dinor-alpha-muricholic acid		C22H36O5	380.525	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@H](C)C(O)=O)[H])(CC[C@@]2([C@@]4([C@]([C@@H]1O)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:186470	SARMENTOSIDE B		C34H48O13	664.745	O[C@@]12C3C([C@@]4([C@](O)(CC3)C[C@@H](OC5OC(C(OC(=O)C)C(OC)C5O)C)CC4)C=O)C(OC(=O)C)C[C@@]1([C@H](CC2)C=6COC(=O)C6)C		
CHEBI:186528	3beta,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oic acid		C27H46O5	450.660	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCCC(C)C(O)=O)C)[H])[H])C		
CHEBI:186608	3beta-Hydroxychola-5,7-dien-24-oic Acid		C24H36O3	372.549	O[C@@H]1CC=2[C@@]([C@@]3(C([C@]4([C@@]([C@](CC4)([C@@H](CCC(O)=O)C)[H])(CC3)C)[H])=CC2)[H])(CC1)C		
CHEBI:186610	3alpha-Hydroxy-5beta-chola-8(14),11-dien-24-oic Acid		C24H36O3	372.549	O[C@H]1C[C@@]2([C@@]([C@@]3(C(=C4[C@@]([C@](CC4)([C@@H](CCC(O)=O)C)[H])(C=C3)C)CC2)[H])(CC1)C)[H]		
CHEBI:186618	12alpha-Hydroxy-5beta-chol-3-en-24-oic Acid		C24H38O3	374.565	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C=CCC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:186670	24-ketocholestanol		C27H46O2	402.663	O[C@@H]1C[C@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCC(=O)C(C)C)C)[H])(CC3)C)[H])(CC2)[H])[H])(CC1)C)[H]		
CHEBI:186682	3alpha,11alpha,12alpha-Trihydroxy-5beta-cholan-24-oic Acid		C24H40O5	408.579	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)([C@@H]1O)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:186692	3alpha,12alpha,22-Trihydroxy-5beta-cholestan-26-oic acid		C27H46O5	450.660	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](C(O)CCC(C)C(O)=O)C)[H])[H])C		
CHEBI:186725	3alpha,7alpha,12alpha,24-Tetrahydroxy-5alpha-cholestan-26-oic acid		C27H46O6	466.659	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)C(C)C(O)=O)C)[H])[H])C		
CHEBI:186731	3alpha,11alpha,12beta-Trihydroxy-5beta-cholan-24-oic Acid		C24H40O5	408.579	O[C@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)([C@@H]1O)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:186737	3alpha,11beta,12alpha-Trihydroxy-5beta-cholan-24-oic Acid		C24H40O5	408.579	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)([C@H]1O)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:186752	3alpha-Hydroxy-5beta-cholest-24-en-26-oic acid		C27H44O3	416.646	O[C@H]1C[C@@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CC/C=C(\C)/C(O)=O)C)[H])(CC3)C)[H])(CC2)[H])[H])(CC1)C)[H]		
CHEBI:186796	3alpha,7alpha,12alpha,16alpha-tetrahydroxy-5beta-cholan-24-oic Acid		C24H40O6	424.578	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(C[C@@H](O)[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:186850	3alpha,7alpha,12alpha-Trihydroxy-5beta-24E-cholesten-26-oic acid		C27H44O5	448.644	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CC/C=C(\C)/C(O)=O)C)[H])[H])C		
CHEBI:186882	24-keto-25dehydrocholesterol		C27H42O2	398.631	O[C@@H]1CC=2[C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCC(=O)C(C)=C)C)[H])(CC3)C)[H])(CC2)[H])[H])(CC1)C		
CHEBI:186887	3alpha,12alpha,24R-Trihydroxy-5beta-cholestan-26-oic acid		C27H46O5	450.660	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CC[C@@H](O)C(C)C(O)=O)C)[H])[H])C		
CHEBI:186956	3alpha,12alpha,22S-Trihydroxy-5beta-cholestan-26-oic acid		C27H46O5	450.660	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H]([C@@H](O)CCC(C)C(O)=O)C)[H])[H])C		
CHEBI:186962	Norhyocholic acid		C23H38O5	394.552	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CC(O)=O)C)[H])(CC[C@@]2([C@@]4([C@]([C@H]1O)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:186969	5alpha-Cholestane-3alpha,7alpha,16alpha,26-tetrol		C27H48O4	436.677	O[C@H]1[C@]2([C@]3([C@@]([C@]([C@H](O)C3)([C@@H](CCCC(CO)C)C)[H])(CC[C@@]2([C@@]4([C@@](C1)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:186974	24-Nor-5beta-cholane-3alpha,12alpha,23-triol		C23H40O3	364.570	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCO)C)[H])[H])C		
CHEBI:187012	24-Nor-5beta-cholane-3alpha,12alpha,22,23-tetrol		C23H40O4	380.569	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](C(O)CO)C)[H])[H])C		
CHEBI:187018	3alpha,11beta,12beta-Trihydroxy-5beta-cholan-24-oic Acid		C24H40O5	408.579	O[C@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)([C@H]1O)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:187046	5beta-Cholestane-3alpha,24,25-triol		C27H48O3	420.678	O[C@H]1C[C@@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCC(O)C(O)(C)C)C)[H])(CC3)C)[H])(CC2)[H])[H])(CC1)C)[H]		
CHEBI:187057	3alpha,7alpha,12alpha-Trihydroxy-24-methyl-5beta-Cholestan-26-oic acid		C28H48O5	464.687	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(C(C)C(O)=O)C)C)[H])[H])C		
CHEBI:187073	Corchorusoside B		C35H54O13	682.804	OC12C3C(C4(C(CC3)CC(OC5OC(C(OC6OC(C(O)C(O)C6O)CO)C(O)C5)C)CC4)C)C(O)CC1(C(CC2)C=7COC(=O)C7)C		
CHEBI:187081	24-methylene-cholest-5-en-3beta,17alpha,22S-triol		C28H46O3	430.673	O[C@]1([C@@]2([C@]([C@]3([C@@]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)(CC2)[H])[H])(CC1)[H])C)[C@@H]([C@@H](O)CC(C(C)C)=C)C		
CHEBI:187102	Corchorusoside C		C35H54O13	682.804	O[C@@]12[C@]3([C@@]([C@@]4([C@](O)(CC3)C[C@@H](O[C@@H]5O[C@@H]([C@@H](O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)CO)[C@@H](O)C5)C)CC4)C)(CC[C@@]1([C@H](CC2)C=7COC(=O)C7)C)[H])[H]		
CHEBI:187219	24-Nor-5beta-cholane-3alpha,7alpha,23-triol		C23H40O3	364.570	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CCO)C)[H])(CC[C@@]2([C@@]4([C@](C1)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:187250	3alpha-Hydroxy-12-oxo-5beta-chola-7,9(11)-dien-24-oic Acid		C24H34O4	386.532	O=C1[C@]2([C@@](CC[C@@]2([C@@H](CCC(O)=O)C)[H])(C=3C([C@@]4([C@](CC3)(C[C@H](O)CC4)[H])C)=C1)[H])C		
CHEBI:187258	12alpha-Hydroxy-3-oxochola-1,4,6-trien-24-oic Acid		C24H32O4	384.516	O[C@@H]1[C@]2([C@]([C@]3([C@](C1)([C@@]4(C(C=C3)=CC(=O)C=C4)C)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:187379	3-Oxo-5beta-chol-1-en-24-oic Acid		C24H36O3	372.549	O=C1C[C@@]2([C@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCC(O)=O)C)[H])(CC3)C)[H])(CC2)[H])[H])(C)C=C1)[H]		
CHEBI:187395	3,7,12-Trioxo-5beta-chol-1-en-24-oic Acid		C24H32O5	400.515	O=C1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3=O)(CC(=O)C=C4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:187426	12alpha-Hydroxy-7-oxo-5alpha-cholan-24-oic Acid		C24H38O4	390.564	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@@](CC3=O)(CCCC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:187454	3alpha,7alpha,12alpha-Trihydroxy-5beta-chol-9(11)-en-24-oic Acid		C24H38O5	406.563	O[C@@H]1[C@]2([C@]([C@]3(C([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)=C1)[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:187470	Olitorin		C35H52O14	696.787	OC12C3C(C4(C(O)(CC3)CC(OC5OC(C(OC6OC(C(O)C(O)C6O)CO)C(O)C5)C)CC4)C=O)CCC1(C(CC2)C=7COC(=O)C7)C		
CHEBI:187502	5beta-Cholest-25-ene-3alpha,7alpha,12alpha,23-tetrol		C27H46O4	434.661	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CC(O)CC(C)=C)C)[H])[H])C		
CHEBI:187570	7alpha,25,27-trihydroxycholesterol		C27H46O4	434.661	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CCCC(O)(CO)C)C)[H])(CC[C@@]2([C@@]4(C(=C1)C[C@@H](O)CC4)C)[H])C)[H])[H]		
CHEBI:187658	3beta,5alpha,6beta-Trihydroxycholan-24-oic Acid		C24H40O5	408.579	O[C@]12[C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCC(O)=O)C)[H])(CC3)C)[H])(C[C@H]1O)[H])[H])(CC[C@H](O)C2)C		
CHEBI:187677	27-nor-22R-hydroxy-5alpha-cholestan-3,6-dione		C26H42O3	402.619	O=C1[C@@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H]([C@H](O)CCCC)C)[H])(CC3)C)[H])(C1)[H])[H])(CCC(=O)C2)C)[H]		
CHEBI:187678	Cheirotoxol		C35H54O15	714.802	OC12C3C(C4(C(O)(CC3)CC(OC5OC(C(OC6OC(C(O)C(O)C6O)CO)C(O)C5O)C)CC4)CO)CCC1(C(CC2)C=7COC(=O)C7)C		
CHEBI:187696	3,7,12-Trioxochol-4-en-24-oic Acid		C24H32O5	400.515	O=C1[C@]2([C@]([C@]3([C@@]([C@@]4(C(CC3=O)=CC(=O)CC4)C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:187738	5beta-Cholest-25-ene-3alpha,7alpha,12alpha,24-tetrol		C27H46O4	434.661	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)C(C)=C)C)[H])[H])C		
CHEBI:187761	3,7,12-Trioxochola-1,4-dien-24-oic Acid		C24H30O5	398.499	O=C1[C@]2([C@]([C@]3([C@](C1)([C@@]4(C(CC3=O)=CC(=O)C=C4)C)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:187810	(25R)-1beta,3alpha,7alpha-trihydroxy-5beta-cholestan-26-oic acid		C27H46O5	450.660	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CCC[C@@H](C)C(O)=O)C)[H])(CC[C@@]2([C@@]4([C@](C1)(C[C@H](O)C[C@H]4O)[H])C)[H])C)[H])[H]		
CHEBI:187929	3beta-Hydroxy-5beta-cholestan-26-oic acid		C27H46O3	418.662	O[C@@H]1C[C@@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCCC(C)C(O)=O)C)[H])(CC3)C)[H])(CC2)[H])[H])(CC1)C)[H]		
CHEBI:187934	3alpha-Hydroxy-5beta-cholestan-26-oic acid		C27H46O3	418.662	O[C@H]1C[C@@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCCC(C)C(O)=O)C)[H])(CC3)C)[H])(CC2)[H])[H])(CC1)C)[H]		
CHEBI:187937	3alpha,7alpha,12alpha-Trihydroxy-5alpha-cholan-24-al		C24H40O4	392.580	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC=O)C)[H])[H])C		
CHEBI:187942	5beta-Chol-2-en-24-oic Acid		C24H38O2	358.566	OC(=O)CC[C@H]([C@@]1([C@@]2([C@]([C@]3([C@@]([C@@]4([C@](CC3)(CC=CC4)[H])C)(CC2)[H])[H])(CC1)[H])C)[H])C		
CHEBI:187943	5alpha-Cholestane-3alpha,7alpha,12alpha,24-tetrol		C27H48O4	436.677	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4([C@@](C[C@H]3O)(C[C@H](O)CC4)[H])C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)C(C)C)C)[H])[H])C		
CHEBI:187986	3,12-Dioxochol-4-en-24-oic Acid		C24H34O4	386.532	O=C1[C@]2([C@]([C@]3([C@@]([C@@]4(C(CC3)=CC(=O)CC4)C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)=O)C)[H])[H])C		
CHEBI:187989	3alpha,7beta,21chi-Trihydroxy-5beta-cholan-24-oic Acid		C24H40O5	408.579	O[C@@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CCC(O)=O)CO)[H])(CC[C@@]2([C@@]4([C@](C1)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:187994	(20S,24S)-24-ethylthornasterol		C29H48O4	460.699	O[C@@H]1[C@@]2([C@@](C=3[C@]([C@]4([C@@]([C@](CC4)([C@@](O)(CC(=O)[C@H](C(C)C)CC)C)[H])(CC3)C)[H])(C1)[H])(CC[C@H](O)C2)C)[H]		
CHEBI:188009	5-Cholestene-3beta,7alpha,12alpha,24-tetrol		C27H46O4	434.661	O[C@@H]1[C@]2([C@]([C@]3([C@@]([C@@]4(C(=C[C@H]3O)C[C@@H](O)CC4)C)(C1)[H])[H])(CC[C@@]2([C@@H](CCC(O)C(C)C)C)[H])[H])C		
CHEBI:188017	5beta-Cholane-3alpha,6alpha,24-triol		C24H42O3	378.597	O[C@@H]1[C@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCCO)C)[H])(CC3)C)[H])(C1)[H])[H])(CC[C@@H](O)C2)C)[H]		
CHEBI:188170	3alpha-Hydroxy-5beta-chol-7-en-24-oic Acid		C24H38O3	374.565	O[C@H]1C[C@@]2([C@@]([C@@]3(C([C@]4([C@@]([C@](CC4)([C@@H](CCC(O)=O)C)[H])(CC3)C)[H])=CC2)[H])(CC1)C)[H]		
CHEBI:188195	5beta-Cholestane-3alpha,7alpha,25,26-tetrol		C27H48O4	436.677	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CCCC(O)(CO)C)C)[H])(CC[C@@]2([C@@]4([C@](C1)(C[C@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:188213	5beta-Chola-7,9(11)-dien-24-oic Acid		C24H36O2	356.550	OC(=O)CC[C@H]([C@@]1([C@@]2([C@@](CC1)(C=3C([C@@]4([C@](CC3)(CCCC4)[H])C)=CC2)[H])C)[H])C		
CHEBI:188222	3alpha-Hydroxychol-4-en-24-oic Acid		C24H38O3	374.565	O[C@@H]1CC[C@@]2([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](CCC(O)=O)C)[H])(CC3)C)[H])(CCC2=C1)[H])[H])C		
CHEBI:188238	5beta-Chola-8(14),11-dien-24-oic Acid		C24H36O2	356.550	OC(=O)CC[C@H]([C@@]1([C@@]2(C(=C3[C@@]([C@@]4([C@](CC3)(CCCC4)[H])C)(C=C2)[H])CC1)C)[H])C		
CHEBI:188392	3beta,4beta,7alpha-Trihydroxy-5beta-cholan-24-oic Acid		C24H40O5	408.579	O[C@H]1[C@]2([C@]3([C@@]([C@](CC3)([C@@H](CCC(O)=O)C)[H])(CC[C@@]2([C@@]4([C@](C1)([C@@H](O)[C@@H](O)CC4)[H])C)[H])C)[H])[H]		
CHEBI:188994	28-nortyphasterol		C27H46O4	434.661	C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC([C@]2(C[C@@H](C1)O)[H])=O)[H])(CC[C@@]4([C@@H]([C@H]([C@@H](CC(C)C)O)O)C)[H])[H])C)[H])C		
CHEBI:188997	28-norcastasterone		C27H46O5	450.660	C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC([C@]2(C[C@@H]([C@@H]1O)O)[H])=O)[H])(CC[C@@]4([C@@H]([C@H]([C@@H](CC(C)C)O)O)C)[H])[H])C)[H])C		
CHEBI:189930	Digitoxigenin 3-[glucosyl-(1->6)-glucosyl-(1->4)-2,6-dideoxyribohexoside]		C41H64O17	828.946	OC12C3C(C4(C(CC3)CC(OC5OC(C(OC6OC(C(O)C(O)C6O)COC7OC(C(O)C(O)C7O)CO)C(O)C5)C)CC4)C)CCC1(C(CC2)C=8COC(=O)C8)C		
CHEBI:189931	Digoxigenin bisdigitoxoside		C35H54O11	650.806	O[C@@]12[C@]3([C@@]([C@@]4([C@](CC3)(C[C@@H](O[C@@H]5O[C@@H]([C@@H](O[C@@H]6O[C@@H]([C@@H](O)[C@@H](O)C6)C)[C@@H](O)C5)C)CC4)[H])C)(C[C@@H](O)[C@@]1([C@H](CC2)C=7COC(=O)C7)C)[H])[H]		
